"speciesid","Year","spending","X","speciesname","taxon","conservation_status","listed"
297,2011,3923.34370831481,1035,"Rhinichthys osculus","Fishes","5",1
297,2012,11958.2325783972,1035,"Rhinichthys osculus","Fishes","5",1
297,2013,10719.1802575107,1035,"Rhinichthys osculus","Fishes","5",1
298,2014,154884.147021546,972,"Rhinichthys osculus","Fishes","5",1
298,2015,184393.797468354,972,"Rhinichthys osculus","Fishes","5",1
298,2016,156751.6625,972,"Rhinichthys osculus","Fishes","5",1
298,1996,24994.2638623327,972,"Rhinichthys osculus","Fishes","5",1
298,1997,41231.7757009346,972,"Rhinichthys osculus","Fishes","5",1
298,1998,37592.0245398773,972,"Rhinichthys osculus","Fishes","5",1
298,1999,39722.0888355342,972,"Rhinichthys osculus","Fishes","5",1
298,2000,35725.9581881533,972,"Rhinichthys osculus","Fishes","5",1
298,2001,1383.96386222473,972,"Rhinichthys osculus","Fishes","5",1
298,2002,5449.694274597,972,"Rhinichthys osculus","Fishes","5",1
298,2003,18648.9130434783,972,"Rhinichthys osculus","Fishes","5",1
298,2004,20184.0952885124,972,"Rhinichthys osculus","Fishes","5",1
298,2005,37919.5929339478,972,"Rhinichthys osculus","Fishes","5",1
298,2006,46660.1830357143,972,"Rhinichthys osculus","Fishes","5",1
298,2007,63255.4269175108,972,"Rhinichthys osculus","Fishes","5",1
298,2008,88226.8927078495,972,"Rhinichthys osculus","Fishes","5",1
298,2009,84206.9902097902,972,"Rhinichthys osculus","Fishes","5",1
298,2010,66416.3686382393,972,"Rhinichthys osculus","Fishes","5",1
298,2011,59395.0644730992,972,"Rhinichthys osculus","Fishes","5",1
298,2012,118333.340592334,972,"Rhinichthys osculus","Fishes","5",1
298,2013,96777.6824034335,972,"Rhinichthys osculus","Fishes","5",1
299,2014,1625250.12674271,1075,"Antilocapra americana","Mammals","5",1
299,2015,1734620.2721519,1075,"Antilocapra americana","Mammals","5",1
299,2016,944704.24875,1075,"Antilocapra americana","Mammals","5",1
299,1996,351481.835564054,1075,"Antilocapra americana","Mammals","5",1
299,1997,995823.738317757,1075,"Antilocapra americana","Mammals","5",1
299,1998,940251.717791411,1075,"Antilocapra americana","Mammals","5",1
299,1999,1574907.26290516,1075,"Antilocapra americana","Mammals","5",1
299,2000,1380900.80139373,1075,"Antilocapra americana","Mammals","5",1
299,2001,1302863.57989836,1075,"Antilocapra americana","Mammals","5",1
299,2002,1395530.46136743,1075,"Antilocapra americana","Mammals","5",1
299,2003,1406620.9076087,1075,"Antilocapra americana","Mammals","5",1
299,2004,907272.22869243,1075,"Antilocapra americana","Mammals","5",1
299,2005,1425941.09831029,1075,"Antilocapra americana","Mammals","5",1
299,2006,1803517.77380952,1075,"Antilocapra americana","Mammals","5",1
299,2007,1505369.20260492,1075,"Antilocapra americana","Mammals","5",1
299,2008,2514523.36274965,1075,"Antilocapra americana","Mammals","5",1
299,2009,1224101.38741259,1075,"Antilocapra americana","Mammals","5",1
299,2010,6549196.74140303,1075,"Antilocapra americana","Mammals","5",1
299,2011,1181068.13250333,1075,"Antilocapra americana","Mammals","5",1
299,2012,532649.483885017,1075,"Antilocapra americana","Mammals","5",1
299,2013,509813.259656652,1075,"Antilocapra americana","Mammals","5",1
305,2014,1687502.62737643,1101,"Ammodramus savannarum","Birds","5",1
305,2015,1409871.04556962,1101,"Ammodramus savannarum","Birds","5",1
305,2016,389433.2625,1101,"Ammodramus savannarum","Birds","5",1
305,1996,443070.191204589,1101,"Ammodramus savannarum","Birds","5",1
305,1997,255988.242990654,1101,"Ammodramus savannarum","Birds","5",1
305,1998,167404.803680982,1101,"Ammodramus savannarum","Birds","5",1
305,1999,230535.234093637,1101,"Ammodramus savannarum","Birds","5",1
305,2000,195211.759581882,1101,"Ammodramus savannarum","Birds","5",1
305,2001,168290.005646527,1101,"Ammodramus savannarum","Birds","5",1
305,2002,178477.487493052,1101,"Ammodramus savannarum","Birds","5",1
305,2003,309705.163043478,1101,"Ammodramus savannarum","Birds","5",1
305,2004,175164.107993647,1101,"Ammodramus savannarum","Birds","5",1
305,2005,404233.026113671,1101,"Ammodramus savannarum","Birds","5",1
305,2006,586578.037202381,1101,"Ammodramus savannarum","Birds","5",1
305,2007,722536.591895803,1101,"Ammodramus savannarum","Birds","5",1
305,2008,708797.779842081,1101,"Ammodramus savannarum","Birds","5",1
305,2009,3213263.28531469,1101,"Ammodramus savannarum","Birds","5",1
305,2010,23233335.7964237,1101,"Ammodramus savannarum","Birds","5",1
305,2011,16859621.4450867,1101,"Ammodramus savannarum","Birds","5",1
305,2012,940634.233013937,1101,"Ammodramus savannarum","Birds","5",1
305,2013,2712563.77725322,1101,"Ammodramus savannarum","Birds","5",1
316,2014,39093.8124207858,1132,"Numenius borealis","Birds","Prob. Extinct",1
316,2015,28646.7088607595,1132,"Numenius borealis","Birds","Prob. Extinct",1
316,2016,1321.4975,1132,"Numenius borealis","Birds","Prob. Extinct",1
316,1996,593.613766730401,1132,"Numenius borealis","Birds","Prob. Extinct",1
316,1997,2214.29906542056,1132,"Numenius borealis","Birds","Prob. Extinct",1
316,1998,4811.77914110429,1132,"Numenius borealis","Birds","Prob. Extinct",1
316,1999,7841.43457382953,1132,"Numenius borealis","Birds","Prob. Extinct",1
316,2000,2846.68989547038,1132,"Numenius borealis","Birds","Prob. Extinct",1
316,2001,6158.63918690006,1132,"Numenius borealis","Birds","Prob. Extinct",1
316,2002,2861.08949416342,1132,"Numenius borealis","Birds","Prob. Extinct",1
316,2003,1093.62554347826,1132,"Numenius borealis","Birds","Prob. Extinct",1
316,2004,1278.04923239809,1132,"Numenius borealis","Birds","Prob. Extinct",1
316,2005,6776.95852534562,1132,"Numenius borealis","Birds","Prob. Extinct",1
316,2006,5896.50297619048,1132,"Numenius borealis","Birds","Prob. Extinct",1
316,2007,10477.9363241679,1132,"Numenius borealis","Birds","Prob. Extinct",1
316,2008,1721.27821644217,1132,"Numenius borealis","Birds","Prob. Extinct",1
316,2009,27863.6993006993,1132,"Numenius borealis","Birds","Prob. Extinct",1
316,2010,590960.711141678,1132,"Numenius borealis","Birds","Prob. Extinct",1
316,2011,343242.442863495,1132,"Numenius borealis","Birds","Prob. Extinct",1
316,2012,89031.293989547,1132,"Numenius borealis","Birds","Prob. Extinct",1
316,2013,8339.71158798283,1132,"Numenius borealis","Birds","Prob. Extinct",1
325,2014,12034.4410646388,1161,"Loxops ochraceus","Birds","Prob. Extinct",1
325,2015,7907.31898734177,1161,"Loxops ochraceus","Birds","Prob. Extinct",1
325,2016,58347.07625,1161,"Loxops ochraceus","Birds","Prob. Extinct",1
325,1996,23432.1223709369,1161,"Loxops ochraceus","Birds","Prob. Extinct",1
325,1997,87808.4112149533,1161,"Loxops ochraceus","Birds","Prob. Extinct",1
325,1998,107513.190184049,1161,"Loxops ochraceus","Birds","Prob. Extinct",1
325,1999,116930.06002401,1161,"Loxops ochraceus","Birds","Prob. Extinct",1
325,2000,93940.7665505226,1161,"Loxops ochraceus","Birds","Prob. Extinct",1
325,2001,89127.2727272727,1161,"Loxops ochraceus","Birds","Prob. Extinct",1
325,2002,24251.1395219566,1161,"Loxops ochraceus","Birds","Prob. Extinct",1
325,2003,34343.3054347826,1161,"Loxops ochraceus","Birds","Prob. Extinct",1
325,2004,34860.252514558,1161,"Loxops ochraceus","Birds","Prob. Extinct",1
325,2005,112743.490015361,1161,"Loxops ochraceus","Birds","Prob. Extinct",1
325,2006,35685.3928571429,1161,"Loxops ochraceus","Birds","Prob. Extinct",1
325,2007,19168.1678726483,1161,"Loxops ochraceus","Birds","Prob. Extinct",1
325,2008,62527.2526706921,1161,"Loxops ochraceus","Birds","Prob. Extinct",1
325,2009,73130.0699300699,1161,"Loxops ochraceus","Birds","Prob. Extinct",1
325,2010,43378.5419532325,1161,"Loxops ochraceus","Birds","Prob. Extinct",1
325,2011,173218.894175189,1161,"Loxops ochraceus","Birds","Prob. Extinct",1
325,2012,6405.05226480836,1161,"Loxops ochraceus","Birds","Prob. Extinct",1
325,2013,14842.7510729614,1161,"Loxops ochraceus","Birds","Prob. Extinct",1
347,2014,20038446.1318124,1202,"Myotis sodalis","Mammals","2 ",1
347,2015,15431486.6924051,1202,"Myotis sodalis","Mammals","2 ",1
347,2016,14909281.855,1202,"Myotis sodalis","Mammals","2 ",1
347,1996,637791.128107075,1202,"Myotis sodalis","Mammals","2 ",1
347,1997,1337345.00934579,1202,"Myotis sodalis","Mammals","2 ",1
347,1998,2800485.53374233,1202,"Myotis sodalis","Mammals","2 ",1
347,1999,3251355.95438175,1202,"Myotis sodalis","Mammals","2 ",1
347,2000,3015854.44250871,1202,"Myotis sodalis","Mammals","2 ",1
347,2001,8769954.79277245,1202,"Myotis sodalis","Mammals","2 ",1
347,2002,7227241.49249583,1202,"Myotis sodalis","Mammals","2 ",1
347,2003,6950853.50706522,1202,"Myotis sodalis","Mammals","2 ",1
347,2004,7051564.62784542,1202,"Myotis sodalis","Mammals","2 ",1
347,2005,19619717.8632872,1202,"Myotis sodalis","Mammals","2 ",1
347,2006,5755028.24107143,1202,"Myotis sodalis","Mammals","2 ",1
347,2007,9682235.07670043,1202,"Myotis sodalis","Mammals","2 ",1
347,2008,19844228.3590339,1202,"Myotis sodalis","Mammals","2 ",1
347,2009,12567273.3972028,1202,"Myotis sodalis","Mammals","2 ",1
347,2010,8372678.93259972,1202,"Myotis sodalis","Mammals","2 ",1
347,2011,26800150.536683,1202,"Myotis sodalis","Mammals","2 ",1
347,2012,36613302.7421603,1202,"Myotis sodalis","Mammals","2 ",1
347,2013,25407299.5287554,1202,"Myotis sodalis","Mammals","2 ",1
368,2014,261288.818757921,1238,"Dipodomys merriami","Mammals","5",1
368,2015,99765.0075949367,1238,"Dipodomys merriami","Mammals","5",1
368,2016,147029.3625,1238,"Dipodomys merriami","Mammals","5",1
368,1998,386446.012269939,1238,"Dipodomys merriami","Mammals","5",1
368,1999,250205.024009604,1238,"Dipodomys merriami","Mammals","5",1
368,2000,100260.418118467,1238,"Dipodomys merriami","Mammals","5",1
368,2001,519672.894409938,1238,"Dipodomys merriami","Mammals","5",1
368,2002,589509.778765981,1238,"Dipodomys merriami","Mammals","5",1
368,2003,246165.652173913,1238,"Dipodomys merriami","Mammals","5",1
368,2004,71213.9412387507,1238,"Dipodomys merriami","Mammals","5",1
368,2005,296680.184331797,1238,"Dipodomys merriami","Mammals","5",1
368,2006,164731.272321429,1238,"Dipodomys merriami","Mammals","5",1
368,2007,274308.636758321,1238,"Dipodomys merriami","Mammals","5",1
368,2008,292142.579191825,1238,"Dipodomys merriami","Mammals","5",1
368,2009,104318.902097902,1238,"Dipodomys merriami","Mammals","5",1
368,2010,540452.804676754,1238,"Dipodomys merriami","Mammals","5",1
368,2011,263389.320586928,1238,"Dipodomys merriami","Mammals","5",1
368,2012,197090.930749129,1238,"Dipodomys merriami","Mammals","5",1
368,2013,99276.0193133047,1238,"Dipodomys merriami","Mammals","5",1
419,2014,670705.225602028,1269,"Pterodroma sandwichensis","Birds","2 ",1
419,2015,1614496.45189873,1269,"Pterodroma sandwichensis","Birds","2 ",1
419,2016,1059235.39375,1269,"Pterodroma sandwichensis","Birds","2 ",1
419,1996,18745.6978967495,1269,"Pterodroma sandwichensis","Birds","2 ",1
419,1997,58793.4579439252,1269,"Pterodroma sandwichensis","Birds","2 ",1
419,1998,17292.3312883436,1269,"Pterodroma sandwichensis","Birds","2 ",1
419,1999,34572.9291716687,1269,"Pterodroma sandwichensis","Birds","2 ",1
419,2000,22061.8466898955,1269,"Pterodroma sandwichensis","Birds","2 ",1
419,2001,184414.568605308,1269,"Pterodroma sandwichensis","Birds","2 ",1
419,2002,309542.634797109,1269,"Pterodroma sandwichensis","Birds","2 ",1
419,2003,423117.195652174,1269,"Pterodroma sandwichensis","Birds","2 ",1
419,2004,541848.759131816,1269,"Pterodroma sandwichensis","Birds","2 ",1
419,2005,648533.596006144,1269,"Pterodroma sandwichensis","Birds","2 ",1
419,2006,373305.779761905,1269,"Pterodroma sandwichensis","Birds","2 ",1
419,2007,369056.989869754,1269,"Pterodroma sandwichensis","Birds","2 ",1
419,2008,480957.236878774,1269,"Pterodroma sandwichensis","Birds","2 ",1
419,2009,402494.193006993,1269,"Pterodroma sandwichensis","Birds","2 ",1
419,2010,547795.690508941,1269,"Pterodroma sandwichensis","Birds","2 ",1
419,2011,758794.289906625,1269,"Pterodroma sandwichensis","Birds","2 ",1
419,2012,530381.027874564,1269,"Pterodroma sandwichensis","Birds","2 ",1
419,2013,860788.044206009,1269,"Pterodroma sandwichensis","Birds","2 ",1
428,2014,65788.6920152091,1295,"Scaphirhynchus suttkusi","Fishes","1",1
428,2015,48339.5113924051,1295,"Scaphirhynchus suttkusi","Fishes","1",1
428,2016,44891.08625,1295,"Scaphirhynchus suttkusi","Fishes","1",1
428,2000,545141.114982578,1295,"Scaphirhynchus suttkusi","Fishes","1",1
428,2001,688522.021456804,1295,"Scaphirhynchus suttkusi","Fishes","1",1
428,2002,453823.290717065,1295,"Scaphirhynchus suttkusi","Fishes","1",1
428,2003,517240.923913043,1295,"Scaphirhynchus suttkusi","Fishes","1",1
428,2004,49673.9460031763,1295,"Scaphirhynchus suttkusi","Fishes","1",1
428,2005,30621.8125960061,1295,"Scaphirhynchus suttkusi","Fishes","1",1
428,2006,31797.3482142857,1295,"Scaphirhynchus suttkusi","Fishes","1",1
428,2007,65265.4124457308,1295,"Scaphirhynchus suttkusi","Fishes","1",1
428,2008,215849.654435671,1295,"Scaphirhynchus suttkusi","Fishes","1",1
428,2009,144774.685314685,1295,"Scaphirhynchus suttkusi","Fishes","1",1
428,2010,150771.899587345,1295,"Scaphirhynchus suttkusi","Fishes","1",1
428,2011,28402.8288128057,1295,"Scaphirhynchus suttkusi","Fishes","1",1
428,2012,28423.4869337979,1295,"Scaphirhynchus suttkusi","Fishes","1",1
428,2013,39400.0879828326,1295,"Scaphirhynchus suttkusi","Fishes","1",1
436,2014,34895.9442332066,1313,"Neotoma floridana","Mammals","5",1
436,2015,46233.9265822785,1313,"Neotoma floridana","Mammals","5",1
436,2016,52298.2125,1313,"Neotoma floridana","Mammals","5",1
436,1996,0,1313,"Neotoma floridana","Mammals","5",1
436,1997,0,1313,"Neotoma floridana","Mammals","5",1
436,1998,99242.9447852761,1313,"Neotoma floridana","Mammals","5",1
436,1999,95627.2509003601,1313,"Neotoma floridana","Mammals","5",1
436,2000,108174.216027875,1313,"Neotoma floridana","Mammals","5",1
436,2001,16745.9627329193,1313,"Neotoma floridana","Mammals","5",1
436,2002,154090.10561423,1313,"Neotoma floridana","Mammals","5",1
436,2003,220456.793478261,1313,"Neotoma floridana","Mammals","5",1
436,2004,146359.343568025,1313,"Neotoma floridana","Mammals","5",1
436,2005,185487.864823349,1313,"Neotoma floridana","Mammals","5",1
436,2006,205625.040178571,1313,"Neotoma floridana","Mammals","5",1
436,2007,239887.04341534,1313,"Neotoma floridana","Mammals","5",1
436,2008,233295.810961449,1313,"Neotoma floridana","Mammals","5",1
436,2009,166875.963636364,1313,"Neotoma floridana","Mammals","5",1
436,2010,107968.741403026,1313,"Neotoma floridana","Mammals","5",1
436,2011,127688.490440196,1313,"Neotoma floridana","Mammals","5",1
436,2012,45612.5121951219,1313,"Neotoma floridana","Mammals","5",1
436,2013,136717.411158798,1313,"Neotoma floridana","Mammals","5",1
458,2014,2722807.30544994,1364,"Rallus obsoletus","Birds","3",1
458,2015,2911632.87341772,1364,"Rallus obsoletus","Birds","3",1
458,2016,2583340.72375,1364,"Rallus obsoletus","Birds","3",1
458,1996,195330.17208413,1364,"Rallus obsoletus","Birds","3",1
458,1997,385883.607476635,1364,"Rallus obsoletus","Birds","3",1
458,1998,288000.018404908,1364,"Rallus obsoletus","Birds","3",1
458,1999,347744.819927971,1364,"Rallus obsoletus","Birds","3",1
458,2000,277751.533101045,1364,"Rallus obsoletus","Birds","3",1
458,2001,371615.056465274,1364,"Rallus obsoletus","Birds","3",1
458,2002,570283.257365203,1364,"Rallus obsoletus","Birds","3",1
458,2003,874523.460326087,1364,"Rallus obsoletus","Birds","3",1
458,2004,692866.170460561,1364,"Rallus obsoletus","Birds","3",1
458,2005,265945.422427035,1364,"Rallus obsoletus","Birds","3",1
458,2006,1031649.72916667,1364,"Rallus obsoletus","Birds","3",1
458,2007,1982673.37192475,1364,"Rallus obsoletus","Birds","3",1
458,2008,3940914.28982815,1364,"Rallus obsoletus","Birds","3",1
458,2009,2934646.86013986,1364,"Rallus obsoletus","Birds","3",1
458,2010,3535592.78541953,1364,"Rallus obsoletus","Birds","3",1
458,2011,3161360.61182748,1364,"Rallus obsoletus","Birds","3",1
458,2012,4810094.97256098,1364,"Rallus obsoletus","Birds","3",1
458,2013,5549778.26137339,1364,"Rallus obsoletus","Birds","3",1
459,2014,1190354.50316857,1343,"Rallus obsoletus","Birds","3",1
459,2015,922234.770886076,1343,"Rallus obsoletus","Birds","3",1
459,2016,1004173.67875,1343,"Rallus obsoletus","Birds","3",1
459,1996,400954.856596558,1343,"Rallus obsoletus","Birds","3",1
459,1997,589247.887850467,1343,"Rallus obsoletus","Birds","3",1
459,1998,527566.472392638,1343,"Rallus obsoletus","Birds","3",1
459,1999,2012644.68187275,1343,"Rallus obsoletus","Birds","3",1
459,2000,428327.195121951,1343,"Rallus obsoletus","Birds","3",1
459,2001,393607.626199887,1343,"Rallus obsoletus","Birds","3",1
459,2002,866577.685380767,1343,"Rallus obsoletus","Birds","3",1
459,2003,5629607.32336957,1343,"Rallus obsoletus","Birds","3",1
459,2004,385298.757014293,1343,"Rallus obsoletus","Birds","3",1
459,2005,325398.173579109,1343,"Rallus obsoletus","Birds","3",1
459,2006,559737.398809524,1343,"Rallus obsoletus","Birds","3",1
459,2007,496980.745296671,1343,"Rallus obsoletus","Birds","3",1
459,2008,658042.840687413,1343,"Rallus obsoletus","Birds","3",1
459,2009,1295555.17902098,1343,"Rallus obsoletus","Birds","3",1
459,2010,1139783.55158184,1343,"Rallus obsoletus","Birds","3",1
459,2011,1102775.62916852,1343,"Rallus obsoletus","Birds","3",1
459,2012,912379.412456446,1343,"Rallus obsoletus","Birds","3",1
459,2013,1747398.89871245,1343,"Rallus obsoletus","Birds","3",1
460,2014,376560.373891001,1385,"Rallus obsoletus","Birds","3",1
460,2015,338133.548101266,1385,"Rallus obsoletus","Birds","3",1
460,2016,469587.09,1385,"Rallus obsoletus","Birds","3",1
460,1996,161853.479923518,1385,"Rallus obsoletus","Birds","3",1
460,1997,174715.831775701,1385,"Rallus obsoletus","Birds","3",1
460,1998,27276.773006135,1385,"Rallus obsoletus","Birds","3",1
460,1999,121284.777911164,1385,"Rallus obsoletus","Birds","3",1
460,2000,251305.783972125,1385,"Rallus obsoletus","Birds","3",1
460,2001,171572.767927724,1385,"Rallus obsoletus","Birds","3",1
460,2002,123441.025013897,1385,"Rallus obsoletus","Birds","3",1
460,2003,77526.1956521739,1385,"Rallus obsoletus","Birds","3",1
460,2004,374420.417151932,1385,"Rallus obsoletus","Birds","3",1
460,2005,294482.692780338,1385,"Rallus obsoletus","Birds","3",1
460,2006,363747.366071429,1385,"Rallus obsoletus","Birds","3",1
460,2007,197209.138929088,1385,"Rallus obsoletus","Birds","3",1
460,2008,472134.547607989,1385,"Rallus obsoletus","Birds","3",1
460,2009,527601.46013986,1385,"Rallus obsoletus","Birds","3",1
460,2010,411427.489683631,1385,"Rallus obsoletus","Birds","3",1
460,2011,2480464.31124944,1385,"Rallus obsoletus","Birds","3",1
460,2012,1235069.14808362,1385,"Rallus obsoletus","Birds","3",1
460,2013,430704.867811159,1385,"Rallus obsoletus","Birds","3",1
496,2014,889001.619771863,1441,"Somateria fischeri","Birds","3",1
496,2015,1327500.89873418,1441,"Somateria fischeri","Birds","3",1
496,2016,826414.90375,1441,"Somateria fischeri","Birds","3",1
496,1996,933457.648183556,1441,"Somateria fischeri","Birds","3",1
496,1997,418563.607476635,1441,"Somateria fischeri","Birds","3",1
